dataset,setting,regime,learner,method,repeat,T,K,target_mean,boundary_ratio,base_target_mean,target_feedback,lower_bound_source,mu_minus_K,z_star,cost,Lambda_T,normalized_cost,target_budget_fraction,target_cost,non_target_avg,H,T0,non_target_online_pulls,zero_non_target_pulls,online_ratio,status,seed,clean_sum_json,allocation_json,online_counts_json,trajectory_seconds
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,0,10000000,20,0.0016442451420029898,0.051663678599737986,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.06399333694203801,1082485,1003681.3015450304,1.07851466230731,0.6602742763179167,714737,19355.157894736843,8917415,1082585,0,1,1.0,simulated,1171885319,"[4.0, 4.0, 4.0, 2.0, 3.0, 5.0, 4.0, 5.0, 5.0, 3.0, 3.0, 5.0, 1.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 0.0]","[19372, 19372, 19372, 19309, 19340, 19403, 19372, 19403, 19403, 19340, 19340, 19403, 19278, 19372, 19340, 19309, 19340, 19340, 19340, 714737]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8917415]",0.7709120420040563
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,0,100000,25,0.016442451420029897,0.11559117191354834,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18763158872234875,38867,34750.50140085435,1.118458682125503,0.5942830678982169,23098,657.0416666666666,61008,38992,0,1,1.0,simulated,414811401,"[4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 2.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 0.0]","[658, 658, 658, 668, 668, 649, 649, 639, 639, 668, 658, 658, 668, 658, 658, 658, 658, 649, 658, 649, 668, 658, 668, 649, 23098]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61008]",0.004781084004207514
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,0,100000,25,0.016442451420029897,0.11559117191354834,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.25161499275348165,61183,46197.86118183885,1.3243686706442603,0.6127192193910073,37488,987.2916666666666,38692,61308,0,1,1.0,simulated,1939875394,"[4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 2.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 0.0]","[988, 988, 988, 996, 996, 981, 981, 973, 973, 996, 988, 988, 996, 988, 988, 988, 988, 981, 988, 981, 996, 988, 996, 981, 37488]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38692]",0.00451991701265797
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,0,250000,25,0.010399119360792878,0.09671978347774034,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14794820865354313,71171,65665.98010647747,1.0838336667570656,0.6099534922932093,43411,1156.6666666666667,178704,71296,0,1,1.0,simulated,469565273,"[4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 2.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 0.0]","[1158, 1158, 1158, 1171, 1171, 1146, 1146, 1133, 1133, 1171, 1158, 1158, 1171, 1158, 1158, 1158, 1158, 1146, 1158, 1146, 1171, 1158, 1171, 1146, 43411]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178704]",0.00946825000573881
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,0,250000,25,0.010399119360792878,0.09671978347774034,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.19863717941309034,107693,86772.19353143856,1.2411003527412452,0.6278866778713565,67619,1669.75,142182,107818,0,1,1.0,simulated,3201742987,"[4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 2.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 0.0]","[1671, 1671, 1671, 1681, 1681, 1661, 1661, 1651, 1651, 1681, 1671, 1671, 1681, 1671, 1671, 1671, 1671, 1661, 1671, 1661, 1681, 1671, 1681, 1661, 67619]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142182]",0.015594249998684973
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,0,1000000,25,0.005199559680396439,0.07410785642879708,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.10131021817434344,179656,171404.2122876498,1.0481422690972266,0.6274936545397871,112733,2788.4583333333335,820219,179781,0,1,1.0,simulated,1954742618,"[4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 2.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 0.0]","[2791, 2791, 2791, 2809, 2809, 2772, 2772, 2754, 2754, 2809, 2791, 2791, 2809, 2791, 2791, 2791, 2791, 2772, 2791, 2772, 2809, 2791, 2809, 2772, 112733]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 820219]",0.04148941700987052
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,0,1000000,25,0.005199559680396439,0.07410785642879708,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13567794468916294,260055,224744.19289897382,1.157115548328757,0.6438714887235393,167442,3858.875,739820,260180,0,1,1.0,simulated,3646373465,"[4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 2.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 0.0]","[3861, 3861, 3861, 3875, 3875, 3846, 3846, 3831, 3831, 3875, 3861, 3861, 3875, 3861, 3861, 3861, 3861, 3846, 3861, 3846, 3875, 3861, 3875, 3846, 167442]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 739820]",0.07690916699357331
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,0,2500000,25,0.0032884902840059796,0.06226508887192082,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07809486524501696,333007,322560.463197187,1.0323862903074603,0.6359535985730029,211777,5051.25,2166868,333132,0,1,1.0,simulated,33096353,"[4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 2.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 0.0]","[5054, 5054, 5054, 5079, 5079, 5030, 5030, 5006, 5006, 5079, 5054, 5054, 5079, 5054, 5054, 5054, 5054, 5030, 5054, 5030, 5079, 5054, 5079, 5030, 211777]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2166868]",0.10887183398881461
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,0,2500000,25,0.0032884902840059796,0.06226508887192082,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.10423326983030787,471527,421077.81143345765,1.1198096579698662,0.6510083197780827,306968,6856.625,2028348,471652,0,1,1.0,simulated,1402260928,"[4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 2.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 0.0]","[6859, 6859, 6859, 6878, 6878, 6840, 6840, 6821, 6821, 6878, 6859, 6859, 6878, 6859, 6859, 6859, 6859, 6840, 6859, 6840, 6878, 6859, 6878, 6840, 306968]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2028348]",0.22399804201268125
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,0,10000000,25,0.0016442451420029898,0.04796031073838066,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05207899589038176,851405,837536.5212747959,1.0165586555008912,0.6452910189627733,549404,12583.375,9148470,851530,0,1,1.0,simulated,3339362139,"[4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 2.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 0.0]","[12588, 12588, 12588, 12625, 12625, 12551, 12551, 12514, 12514, 12625, 12588, 12588, 12625, 12588, 12588, 12588, 12588, 12551, 12588, 12551, 12625, 12588, 12625, 12551, 549404]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9148470]",0.46970420800789725
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,0,10000000,25,0.0016442451420029898,0.04796031073838066,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.06906755060265093,1174771,1087006.7299986908,1.0807393989192826,0.65826786667359,773314,16727.375,8825104,1174896,0,1,1.0,simulated,135426062,"[4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 2.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 0.0]","[16731, 16731, 16731, 16760, 16760, 16702, 16702, 16673, 16673, 16760, 16731, 16731, 16760, 16731, 16731, 16731, 16731, 16702, 16731, 16702, 16760, 16731, 16760, 16702, 773314]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8825104]",0.9429568749910686
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,100000,5,0.016442451420029897,0.19765812362033866,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.10323388708106176,19054,19123.93791470531,0.9963429124787352,0.604230082922221,11513,1885.25,80921,19079,0,1,1.0,simulated,2054347993,"[4.0, 4.0, 5.0, 4.0, 0.0]","[1881, 1881, 1898, 1881, 11513]","[0, 0, 0, 0, 80921]",0.0018958750006277114
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,100000,5,0.016442451420029897,0.19765812362033866,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14817777849685476,31204,24967.322128044878,1.2497936238404075,0.6566786309447507,20491,2678.25,68771,31229,0,1,1.0,simulated,332559227,"[4.0, 4.0, 5.0, 4.0, 0.0]","[2675, 2675, 2688, 2675, 20491]","[0, 0, 0, 0, 68771]",0.0018242500082124025
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,250000,5,0.010399119360792878,0.16538850331471416,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.08093753671756615,35727,36137.38150649174,0.9886438505120239,0.6162846026814454,22018,3427.25,214248,35752,0,1,1.0,simulated,282176608,"[4.0, 4.0, 5.0, 4.0, 0.0]","[3422, 3422, 3443, 3422, 22018]","[0, 0, 0, 0, 214248]",0.004224832999170758
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,250000,5,0.010399119360792878,0.16538850331471416,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1147630445727354,56049,46944.97392466051,1.19392972908985,0.6628485789220147,37152,4724.25,193926,56074,0,1,1.0,simulated,2788877345,"[4.0, 4.0, 5.0, 4.0, 0.0]","[4720, 4720, 4737, 4720, 37152]","[0, 0, 0, 0, 193926]",0.004674333002185449
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,1000000,5,0.005199559680396439,0.12672265195301305,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05514305345828811,92628,94327.37318798502,0.981984304973718,0.6300794576154078,58363,8566.25,907347,92653,0,1,1.0,simulated,1889780156,"[4.0, 4.0, 5.0, 4.0, 0.0]","[8558, 8558, 8591, 8558, 58363]","[0, 0, 0, 0, 907347]",0.017472167004598305
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,1000000,5,0.005199559680396439,0.12672265195301305,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07676093380652985,138211,121757.92036280714,1.1351294403531773,0.6685502601095427,92401,11452.5,861764,138236,0,1,1.0,simulated,3448098341,"[4.0, 4.0, 5.0, 4.0, 0.0]","[11446, 11446, 11472, 11446, 92401]","[0, 0, 0, 0, 861764]",0.02018104199669324
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,2500000,5,0.0032884902840059796,0.10647180428867146,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.042436782520195906,173958,177511.8638078107,0.9799795702012435,0.6369066096414077,110795,15790.75,2326017,173983,0,1,1.0,simulated,760909084,"[4.0, 4.0, 5.0, 4.0, 0.0]","[15780, 15780, 15823, 15780, 110795]","[0, 0, 0, 0, 2326017]",0.04357108299154788
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,2500000,5,0.0032884902840059796,0.10647180428867146,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05839629104808851,252900,228305.90053296532,1.1077243269211237,0.670691973111902,169618,20820.5,2247075,252925,0,1,1.0,simulated,4171793572,"[4.0, 4.0, 5.0, 4.0, 0.0]","[20812, 20812, 20846, 20812, 169618]","[0, 0, 0, 0, 2247075]",0.05704029099433683
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,10000000,5,0.0016442451420029898,0.08201097775777105,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.02827673458698763,451355,460914.1102569438,0.9792605389068803,0.644718680417853,290997,40089.5,9548620,451380,0,1,1.0,simulated,3977428377,"[4.0, 4.0, 5.0, 4.0, 0.0]","[40073, 40073, 40139, 40073, 290997]","[0, 0, 0, 0, 9548620]",0.1975332080037333
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,10000000,5,0.0016442451420029898,0.08201097775777105,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.038295734808283965,635825,589995.1435423779,1.0776783622021973,0.6723438052923367,427493,52083.0,9364150,635850,0,1,1.0,simulated,3789510739,"[4.0, 4.0, 5.0, 4.0, 0.0]","[52070, 52070, 52122, 52070, 427493]","[0, 0, 0, 0, 9364150]",0.21574612500262447
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13651059271713378,26222,25059.44785667459,1.04639177008107,0.6029669742963923,15811,1156.7777777777778,73728,26272,0,1,1.0,simulated,3527542505,"[5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[1172, 1134, 1172, 1172, 1160, 1147, 1160, 1147, 1147, 15811]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73728]",0.002168167004128918
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18933835843124508,41869,32976.642231990234,1.2696562526121413,0.6384437173087487,26731,1682.0,58081,41919,0,1,1.0,simulated,2451453316,"[5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[1695, 1663, 1695, 1695, 1684, 1674, 1684, 1674, 1674, 26731]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58081]",0.0030041249992791563
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.10712856632602344,48696,47353.36579619098,1.0283535115452558,0.6160054213898473,29997,2077.6666666666665,201254,48746,0,1,1.0,simulated,1733402015,"[5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[2098, 2048, 2098, 2098, 2081, 2065, 2081, 2065, 2065, 29997]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 201254]",0.004852375001064502
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14773050904440782,74685,61975.520735617014,1.2050725691939028,0.6482024502912231,48411,2919.3333333333335,175265,74735,0,1,1.0,simulated,1907647992,"[5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[2936, 2895, 2936, 2936, 2922, 2909, 2922, 2909, 2909, 48411]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 175265]",0.008828750011161901
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07301425853331997,124883,123603.82576037137,1.0103489858162524,0.630726359872841,78767,5124.0,875067,124933,0,1,1.0,simulated,401464650,"[5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[5155, 5079, 5155, 5155, 5130, 5104, 5130, 5104, 5104, 78767]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 875067]",0.020697082989499904
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0996091058886884,182878,160643.27736779582,1.138410539155631,0.6580397860868995,120341,6948.555555555556,817072,182928,0,1,1.0,simulated,997376357,"[5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[6973, 6913, 6973, 6973, 6953, 6933, 6953, 6933, 6933, 120341]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 817072]",0.03910504099621903
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.056177077444244425,233265,232606.34472215077,1.0028316307478027,0.6379139605170085,148803,9384.666666666666,2266685,233315,0,1,1.0,simulated,3814704592,"[5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[9425, 9326, 9425, 9425, 9392, 9359, 9392, 9359, 9359, 148803]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2266685]",0.05006995900475886
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07606068619324174,333660,301113.0238807741,1.1080889019669666,0.6621890547263681,220946,12523.777777777777,2166290,333710,0,1,1.0,simulated,656587869,"[5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[12556, 12477, 12556, 12556, 12530, 12503, 12530, 12503, 12503, 220946]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2166290]",0.1035437499958789
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.03740331915612306,601497,603968.343962668,0.9959081564665238,0.6460015594425242,388568,23658.777777777777,9398453,601547,0,1,1.0,simulated,1687630349,"[5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[23721, 23569, 23721, 23721, 23670, 23619, 23670, 23619, 23619, 388568]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9398453]",0.20568387499952223
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.050075499273334365,836554,777780.8263738758,1.075565212760686,0.6661327302242294,557256,31033.11111111111,9163396,836604,0,1,1.0,simulated,3063066196,"[5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[31082, 30962, 31082, 31082, 31042, 31002, 31042, 31002, 31002, 557256]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9163396]",0.4381120420002844
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,100000,15,0.016442451420029897,0.13704848847915332,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.15779613718777918,31192,29035.7694853145,1.0742611803615558,0.6007309566555527,18738,889.5714285714286,68733,31267,0,1,1.0,simulated,2097733634,"[4.0, 2.0, 3.0, 3.0, 5.0, 5.0, 4.0, 3.0, 2.0, 4.0, 2.0, 3.0, 4.0, 2.0, 0.0]","[898, 875, 886, 886, 909, 909, 898, 886, 875, 898, 875, 886, 898, 875, 18738]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68733]",0.002243208000436425
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,100000,15,0.016442451420029897,0.13704848847915332,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.215522192793903,49440,38383.40140857019,1.2880567689595406,0.6279126213592233,31044,1314.0,50485,49515,0,1,1.0,simulated,1679264915,"[4.0, 2.0, 3.0, 3.0, 5.0, 5.0, 4.0, 3.0, 2.0, 4.0, 2.0, 3.0, 4.0, 2.0, 0.0]","[1321, 1302, 1311, 1311, 1330, 1330, 1321, 1311, 1302, 1321, 1302, 1311, 1321, 1302, 31044]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50485]",0.003660000002128072
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,250000,15,0.010399119360792878,0.11467398342123439,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1240711529129788,57623,54867.18707753817,1.0502269766184171,0.6145636291064331,35413,1586.4285714285713,192302,57698,0,1,1.0,simulated,1233301605,"[4.0, 2.0, 3.0, 3.0, 5.0, 5.0, 4.0, 3.0, 2.0, 4.0, 2.0, 3.0, 4.0, 2.0, 0.0]","[1597, 1568, 1582, 1582, 1611, 1611, 1597, 1582, 1568, 1597, 1568, 1582, 1597, 1568, 35413]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192302]",0.005114166997373104
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,250000,15,0.010399119360792878,0.11467398342123439,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.16899806623130603,87757,72117.80156339164,1.2168562837132728,0.6398236038150803,56149,2257.714285714286,162168,87832,0,1,1.0,simulated,2844020961,"[4.0, 2.0, 3.0, 3.0, 5.0, 5.0, 4.0, 3.0, 2.0, 4.0, 2.0, 3.0, 4.0, 2.0, 0.0]","[2266, 2243, 2254, 2254, 2278, 2278, 2266, 2254, 2243, 2266, 2243, 2254, 2266, 2243, 56149]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162168]",0.01069237501360476
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,1,1000000,15,0.005199559680396439,0.08786457944723307,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.08471632995766212,146891,143216.7305843177,1.0256553085710827,0.6301202932786897,92559,3880.8571428571427,853034,146966,0,1,1.0,simulated,574297222,"[4.0, 2.0, 3.0, 3.0, 5.0, 5.0, 4.0, 3.0, 2.0, 4.0, 2.0, 3.0, 4.0, 2.0, 0.0]","[3896, 3853, 3875, 3875, 3918, 3918, 3896, 3875, 3853, 3896, 3853, 3875, 3896, 3853, 92559]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 853034]",0.020900792005704716
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,1,1000000,15,0.005199559680396439,0.08786457944723307,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1145730892950477,213800,186867.8377640692,1.1441241176554635,0.6520954162768943,139418,5313.0,786125,213875,0,1,1.0,simulated,3169410956,"[4.0, 2.0, 3.0, 3.0, 5.0, 5.0, 4.0, 3.0, 2.0, 4.0, 2.0, 3.0, 4.0, 2.0, 0.0]","[5325, 5291, 5308, 5308, 5343, 5343, 5325, 5308, 5291, 5325, 5291, 5308, 5325, 5291, 139418]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 786125]",0.05184291700425092
